	logamplitude	logpitch	logFM	logAM2	logentropy	logpitchgoodness	logmeanfreq	logvpitch	logvFM	logventropy	logvpitchgoodness	vmeanfreq	PC1	PC1neg	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	batch	Population	batchpop	Template	Target
193	0.967594339	0.553354965	0.590838189	0.54475123	0.572049011	0.555231594	0.609739231	0.245630874	0.543966294	0.52320027	0.435349748	0.520547788	2.040820711	-2.040820711	-0.923159125	0.132767238	0.070050755	-0.24266885	-0.155250063	0.000524249	-0.127212228	0.051064718	0.117113152	0.198439016	0.0847243	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_SameEarlierALP68_tclust
194	0.429053101	0.442530545	0.516877435	0.596816522	0.410505276	0.407240324	0.258560004	0.126025662	0.449620481	0.323544657	0.40336974	0.332777969	0.323959658	-0.323959658	0.438844716	0.004149695	-0.685314811	0.044608754	-0.013466409	-0.415970121	0.543550158	-0.065772212	0.017201744	0.325621643	-0.161506485	ECU	TGC	ECU-TGC	filtered_NewRunPU170_tclust	filtered_SameEarlierALP75_tclust
195	0.302620599	0.544219684	0.436629414	0.384269607	0.504211756	0.391256784	0.596958509	-0.067935322	0.413767845	0.430139327	0.291785521	0.532916501	0.441648887	-0.441648887	0.846104697	-0.201402077	0.27956048	-0.866385211	-0.050954994	0.184733384	-0.310946741	-0.47907378	0.073823975	0.216737521	-0.138480994	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunDP99_tclust
196	1.154364942	0.630678998	0.433973582	0.496261316	0.716441132	0.348290425	0.656948373	-0.13432717	0.347384318	0.460406663	0.170991674	0.503609565	1.307720248	-1.307720248	-1.721517056	0.482850208	0.227170242	-1.383811511	0.055064491	0.751345015	-0.135116841	0.000548099	-0.086789398	0.248276455	0.1184296	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunLP47_tclust
197	0.986610932	0.529276812	0.571934159	0.516955917	0.470409716	0.566610094	0.31881174	0.035339042	0.437431542	0.383319546	0.408661078	0.517270571	1.227407484	-1.227407484	-1.246084986	-0.014632862	-0.764856134	-0.209005012	0.039657877	-0.241397819	-0.030410322	-0.297534756	0.161567336	0.292109614	0.15717897	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunLP49_tclust
198	1.11039992	0.768207414	0.719753513	0.732093816	0.956117778	0.633195472	0.881550528	0.432018134	0.660234501	0.672970634	0.606418854	0.677779747	4.03844407	-4.03844407	-0.918108642	0.321305433	0.342607283	-0.536536182	-0.002118371	0.736821181	0.067483895	0.11169493	-0.101456934	0.107352347	-0.105155829	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunLP74_tclust
199	1.098877037	0.872702596	0.901843538	0.948608587	0.915083591	0.875415536	0.831973426	0.78261283	0.928414025	0.812803554	0.831451829	0.759445081	5.539684568	-5.539684568	-0.484780084	0.232859312	-0.074174609	0.103472821	0.035415916	-0.006846558	0.30076413	0.244675704	-0.023040484	0.266920471	0.046530643	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunLP85_tclust
200	0.998671362	0.651639939	0.596734284	0.685573761	0.787882284	0.676556854	0.371973271	-0.183846106	0.473961746	0.506012071	0.624035071	0.660650396	2.314589941	-2.314589941	-1.123177833	-0.361001803	-1.261720672	-0.779342097	0.028780789	0.332653591	0.116123419	-0.562018809	-0.485586789	0.202773754	-0.036070735	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunLP87_tclust
201	0.542785301	0.781857123	0.667435549	0.850406938	0.820950224	0.448645236	0.586461045	0.119508908	0.579612427	0.630164596	0.304690271	0.671035812	2.489751828	-2.489751828	0.584707427	0.443359365	-0.331793328	-1.409611991	0.096814788	0.220785158	0.735082329	-0.249107934	0.033253154	0.229375398	-0.033135088	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunPU167_tclust
202	1.164860281	0.588918117	0.698737584	0.737171615	0.805941166	0.679638648	0.566374061	0.425819276	0.654870982	0.705418435	0.566966121	0.633789274	3.422083648	-3.422083648	-1.208114711	0.447984081	-0.479239694	-0.128975574	-0.407357583	0.122681671	0.13428856	0.108602855	-0.053841202	0.03379278	0.162535651	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_NewRunPU170_tclust
203	0.965928118	0.550795775	0.501290968	0.683940782	0.543225716	0.379555555	0.388229313	0.098716105	0.322824651	0.476549246	0.463148357	0.458320203	1.318178504	-1.318178504	-1.121323004	0.463968378	-0.521928664	-0.428866373	0.11530372	-0.198136333	0.382095162	-0.06614706	-0.38922546	0.050312198	-0.272313333	ECU	TGC	ECU-TGC	filtered_SameEarlierALP68_tclust	filtered_SameEarlierALP75_tclust
204	0.65285129	0.590906422	0.549505807	0.555937164	0.337656567	0.477323137	0.795298523	0.076402554	0.449139679	0.655552893	0.422056654	0.532441409	1.608685708	-1.608685708	-0.060402283	-0.248968962	0.787509189	-0.848219831	-0.029869258	-0.619557914	-0.302484806	-0.010368683	-0.102359012	-0.059358227	-0.157699395	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunDP99_tclust
205	0.832061495	0.515347046	0.497030222	0.465886581	0.419436566	0.345338726	0.653933315	0.124277369	0.433852093	0.617498879	0.24984112	0.626712477	1.258869086	-1.258869086	-0.652101381	0.472606665	0.538060414	-0.880213213	-0.347395966	-0.333396833	-0.38277919	-0.241230493	0.203656247	0.064981875	-0.081291334	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunLP47_tclust
206	0.561539675	0.566928252	0.637761975	0.614219646	0.54410477	0.574012868	0.529379049	0.441816539	0.603476923	0.601928296	0.516904567	0.645275426	2.207394493	-2.207394493	0.479283927	0.232330463	-0.138814618	0.019914328	-0.216364209	-0.399578347	0.005834125	-0.314018599	0.181698988	0.110882423	-0.06148206	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunLP49_tclust
207	0.713332516	0.767139988	0.747399333	0.801440081	0.939957207	0.732542809	1.004443224	0.675317412	0.680265954	0.866191555	0.705779019	0.795540762	4.574972749	-4.574972749	0.53317365	0.278469925	0.704264493	-0.342530636	-0.137105695	0.395509642	0.00161272	-0.10469359	-0.237700019	-0.311059996	-0.097621313	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunLP74_tclust
208	0.676907316	0.76328851	0.708273982	0.862433264	0.828461408	0.768044391	0.701890521	0.430992817	0.734031844	0.585440453	0.755479971	0.688930993	3.779170497	-3.779170497	0.394017211	-0.194332791	-0.214187459	-0.111088789	0.138208287	0.15486095	0.452131965	-0.248057542	-0.360370888	0.318010005	-0.043840643	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunLP85_tclust
209	0.622421839	0.665591116	0.780489347	0.792976494	0.772934686	0.729784025	0.660427038	0.410632725	0.506464414	0.73642212	0.648072241	0.805729799	3.444153962	-3.444153962	0.443639153	0.013330301	-0.236954223	-0.35360879	-0.063300098	-0.079548198	0.275039254	-0.593464753	-0.074581554	-0.465031281	-0.063759919	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunLP87_tclust
210	0.756099509	0.882797114	0.762681368	0.852373332	0.729049714	0.616840153	0.670149726	0.378131143	0.621058333	0.747121807	0.534884455	0.792061535	3.63343834	-3.63343834	0.134778439	0.387558972	-0.184062794	-0.886994429	0.326855103	-0.26196777	0.293578774	-0.31727427	0.041085902	0.092466226	-0.08140188	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunPU167_tclust
211	0.625517324	0.640561991	0.637270621	0.757896622	0.668925391	0.532625369	0.545145317	0.442567644	0.607517352	0.776414917	0.518222719	0.662299217	2.739304921	-2.739304921	0.443825232	0.581336429	-0.295045657	-0.405458083	-0.259253571	-0.350550497	0.18717755	-0.113443609	-0.108982248	-0.031246114	-0.125344211	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_NewRunPU170_tclust
212	0.906412785	0.64770382	0.594722728	0.632160946	0.718700907	0.433558422	0.663615283	0.209992033	0.466330396	0.533309797	0.433692549	0.517445826	2.170754196	-2.170754196	-0.69491784	0.360925866	0.128844737	-0.643703834	0.082632374	0.368804239	0.17514807	0.072966178	-0.059656204	0.095815639	-0.216865971	ECU	TGC	ECU-TGC	filtered_SameEarlierALP75_tclust	filtered_SameEarlierALP68_tclust
